user_id,subscription_start_date,subscription_end_date,plan_type,is_churned,mrr
U00570,2023-11-16,,free,False,0.0
U00571,2024-01-20,,free,False,0.0
U00572,2024-02-11,,free,False,0.0
U00573,2023-08-14,2023-10-13,free,True,0.0
U00574,2023-03-19,,free,False,0.0
U00575,2023-11-04,2024-09-29,enterprise,True,199.0
U00576,2023-06-08,2024-03-04,free,True,0.0
U00577,2023-12-12,2024-03-11,pro,True,49.0
U00578,2023-05-20,2024-11-10,enterprise,True,199.0
U00579,2023-02-12,,free,False,0.0
U00580,2023-12-22,,free,False,0.0
U00581,2024-06-29,2025-06-24,free,True,0.0
U00582,2024-04-07,2024-10-04,free,True,0.0
U00583,2024-02-01,2025-03-27,pro,True,49.0
U00584,2023-03-12,,free,False,0.0
U00585,2024-06-02,,free,False,0.0
U00586,2024-01-24,2024-11-19,free,True,0.0
U00587,2023-01-25,2023-02-24,pro,True,49.0
U00588,2024-03-06,,free,False,0.0
U00589,2024-06-17,2024-08-16,pro,True,49.0
U00590,2023-06-17,2024-12-08,enterprise,True,199.0
U00591,2024-03-19,,free,False,0.0
U00592,2024-01-26,2024-02-25,free,True,0.0
U00593,2024-04-15,,free,False,0.0
U00594,2023-06-06,,free,False,0.0
U00595,2024-05-13,2024-11-09,pro,True,49.0
U00596,2023-06-30,,free,False,0.0
U00597,2024-06-29,2025-06-24,free,True,0.0
U00598,2023-12-01,2024-09-26,free,True,0.0
U00599,2024-05-10,,free,False,0.0
U00600,2024-05-07,2024-07-06,free,True,0.0
U00601,2024-03-22,,free,False,0.0
U00602,2023-10-02,,free,False,0.0
U00603,2024-01-14,2024-04-13,free,True,0.0
U00604,2023-09-09,,free,False,0.0
U00605,2023-03-30,,free,False,0.0
U00606,2023-10-17,2023-11-16,free,True,0.0
U00607,2024-04-06,,free,False,0.0
U00608,2023-10-12,2023-12-11,free,True,0.0
U00609,2024-04-20,,free,False,0.0
U00610,2024-02-11,2024-09-08,free,True,0.0
U00611,2024-01-16,2025-02-09,free,True,0.0
U00612,2023-01-30,,free,False,0.0
U00613,2024-05-27,2024-10-24,free,True,0.0
U00614,2023-11-29,,free,False,0.0
U00615,2023-07-06,,free,False,0.0
U00616,2024-06-20,,free,False,0.0
U00617,2023-08-06,,free,False,0.0
U00618,2024-01-15,2025-03-10,pro,True,49.0
U00619,2023-09-22,,free,False,0.0
U00620,2023-12-15,,free,False,0.0
U00621,2023-10-14,,free,False,0.0
U00622,2023-11-19,2024-09-14,free,True,0.0
U00623,2023-03-05,2023-04-04,free,True,0.0
U00624,2024-07-14,2025-01-10,free,True,0.0
U00625,2023-07-15,,free,False,0.0
U00626,2023-05-08,2023-07-07,pro,True,49.0
U00627,2023-09-05,,free,False,0.0
U00628,2024-03-25,2025-07-18,enterprise,True,199.0
U00629,2024-07-05,2025-05-31,pro,True,49.0
U00630,2023-10-29,2024-12-22,enterprise,True,199.0
U00631,2024-06-16,,enterprise,False,199.0
U00632,2024-05-17,,free,False,0.0
U00633,2024-04-03,2025-04-28,free,True,0.0
U00634,2023-01-18,,free,False,0.0
U00635,2023-04-11,2024-10-02,free,True,0.0
U00636,2023-11-05,2024-03-04,free,True,0.0
U00637,2023-09-12,2023-11-11,pro,True,49.0
U00638,2024-02-19,,free,False,0.0
U00639,2023-09-07,,free,False,0.0
U00640,2023-11-27,2024-01-26,enterprise,True,199.0
U00641,2024-01-13,,free,False,0.0
U00642,2024-04-29,,free,False,0.0
U00643,2024-06-27,,free,False,0.0
U00644,2023-12-29,2024-04-27,enterprise,True,199.0
U00645,2024-03-11,,free,False,0.0
U00646,2024-01-26,2024-05-25,pro,True,49.0
U00647,2023-12-27,,free,False,0.0
U00648,2024-05-28,2024-08-26,enterprise,True,199.0
U00649,2023-10-06,2024-11-29,free,True,0.0
U00650,2023-11-19,2024-06-16,pro,True,49.0
U00651,2023-09-25,2023-12-24,enterprise,True,199.0
U00652,2023-09-09,2023-12-08,free,True,0.0
U00653,2023-05-27,2024-02-21,free,True,0.0
U00654,2023-07-17,,free,False,0.0
U00655,2023-11-20,,free,False,0.0
U00656,2023-05-23,2024-06-16,pro,True,49.0
U00657,2023-08-17,2024-01-14,free,True,0.0
U00658,2023-08-26,2023-12-24,enterprise,True,199.0
U00659,2023-08-12,2023-12-10,pro,True,49.0
U00660,2024-05-24,2024-10-21,free,True,0.0
U00661,2023-10-11,,free,False,0.0
U00662,2024-08-15,2024-10-14,free,True,0.0
U00663,2023-10-17,,free,False,0.0
U00664,2023-05-12,2023-07-11,free,True,0.0
U00665,2023-07-18,,free,False,0.0
U00666,2023-12-28,2024-03-27,enterprise,True,199.0
U00667,2023-09-20,2023-12-19,free,True,0.0
U00668,2024-01-05,,free,False,0.0
U00669,2023-08-20,2024-06-15,free,True,0.0
U00670,2023-11-15,2024-03-14,pro,True,49.0
U00671,2023-01-29,2023-03-30,free,True,0.0
U00672,2024-06-30,,free,False,0.0
U00673,2023-05-11,2023-09-08,enterprise,True,199.0
U00674,2023-11-10,2024-08-06,enterprise,True,199.0
U00675,2023-03-23,2023-04-22,pro,True,49.0
U00676,2023-04-11,2024-03-06,enterprise,True,199.0
U00677,2023-10-27,,free,False,0.0
U00678,2023-05-13,2023-09-10,enterprise,True,199.0
U00679,2024-05-30,2025-03-26,free,True,0.0
U00680,2023-06-04,2024-11-25,free,True,0.0
U00681,2023-03-04,2023-11-29,enterprise,True,199.0
U00682,2023-11-29,2024-05-27,free,True,0.0
U00683,2024-04-25,,free,False,0.0
U00684,2024-05-07,2024-07-06,free,True,0.0
U00685,2024-03-27,,free,False,0.0
U00686,2023-12-15,,free,False,0.0
U00687,2023-07-12,2024-05-07,pro,True,49.0
U00688,2023-04-12,2024-04-06,enterprise,True,199.0
U00689,2023-09-16,,free,False,0.0
U00690,2024-06-29,2024-10-27,pro,True,49.0
U00691,2023-04-27,,free,False,0.0
U00692,2023-03-08,,free,False,0.0
U00693,2024-02-19,2024-07-18,pro,True,49.0
U00694,2024-05-21,2025-07-15,pro,True,49.0
U00695,2023-04-21,2024-07-14,free,True,0.0
U00696,2023-02-24,,free,False,0.0
U00697,2023-06-05,,free,False,0.0
U00698,2023-06-11,2023-10-09,enterprise,True,199.0
U00699,2023-11-08,,free,False,0.0
U00700,2023-04-26,2023-11-22,free,True,0.0
U00701,2023-09-26,2023-12-25,pro,True,49.0
U00702,2023-05-02,,free,False,0.0
U00703,2024-04-30,2024-06-29,enterprise,True,199.0
U00704,2023-10-03,2023-12-02,enterprise,True,199.0
U00705,2024-06-19,,free,False,0.0
U00706,2024-01-25,,free,False,0.0
U00707,2024-06-01,2025-11-23,free,True,0.0
U00708,2024-05-25,2024-09-22,enterprise,True,199.0
U00709,2023-12-06,2024-03-05,free,True,0.0
U00710,2024-03-16,2024-09-12,enterprise,True,199.0
U00711,2023-12-06,2024-03-05,free,True,0.0
U00712,2023-03-09,2023-10-05,free,True,0.0
U00713,2023-04-12,,free,False,0.0
U00714,2023-09-24,2024-02-21,free,True,0.0
U00715,2023-08-05,,free,False,0.0
U00716,2023-11-26,2025-05-19,free,True,0.0
U00717,2023-03-25,,free,False,0.0
U00718,2023-06-10,,free,False,0.0
U00719,2023-09-03,,free,False,0.0
U00720,2023-06-27,,free,False,0.0
U00721,2023-03-18,,free,False,0.0
U00722,2023-07-09,2024-12-30,free,True,0.0
U00723,2023-02-07,2024-06-01,pro,True,49.0
U00724,2024-02-23,,free,False,0.0
U00725,2024-05-09,2024-07-08,enterprise,True,199.0
U00726,2024-04-26,,free,False,0.0
U00727,2023-12-07,2024-05-05,pro,True,49.0
U00728,2023-02-03,,free,False,0.0
U00729,2023-10-20,2024-04-17,free,True,0.0
U00730,2023-10-23,,free,False,0.0
U00731,2023-10-17,,free,False,0.0
U00732,2024-05-22,2024-08-20,free,True,0.0
U00733,2023-04-30,2023-07-29,pro,True,49.0
U00734,2023-08-28,,free,False,0.0
U00735,2023-09-28,,free,False,0.0
U00736,2023-08-03,2023-11-01,pro,True,49.0
U00737,2024-04-04,2025-09-26,free,True,0.0
U00738,2023-05-31,2023-06-30,free,True,0.0
U00739,2023-08-21,2025-02-11,free,True,0.0
U00740,2023-07-14,2025-01-04,free,True,0.0
U00741,2023-09-30,,free,False,0.0
U00742,2023-05-26,,free,False,0.0
U00743,2023-03-15,,free,False,0.0
U00744,2023-03-03,,free,False,0.0
U00745,2023-06-19,,free,False,0.0
U00746,2023-12-14,2024-04-12,enterprise,True,199.0
U00747,2023-11-16,2023-12-16,enterprise,True,199.0
U00748,2024-03-25,,free,False,0.0
U00749,2023-05-13,2023-09-10,free,True,0.0
U00750,2024-04-24,,free,False,0.0
U00751,2023-11-08,,free,False,0.0
U00752,2024-04-03,2024-07-02,free,True,0.0
U00753,2023-10-06,,free,False,0.0
U00754,2024-05-27,,free,False,0.0
U00755,2024-05-31,2024-10-28,pro,True,49.0
U00756,2024-03-25,2025-04-19,pro,True,49.0
U00757,2023-04-14,2023-09-11,enterprise,True,199.0
U00758,2023-02-10,,free,False,0.0
U00759,2024-04-20,2024-07-19,pro,True,49.0
U00760,2024-01-10,2024-02-09,free,True,0.0
U00761,2023-10-19,2024-03-17,free,True,0.0
U00762,2023-03-18,2024-09-08,pro,True,49.0
U00763,2023-05-14,2023-08-12,enterprise,True,199.0
U00764,2023-10-05,2025-03-28,pro,True,49.0
U00765,2023-01-22,,free,False,0.0
U00766,2023-10-21,2024-05-18,free,True,0.0
U00767,2023-04-10,2023-06-09,pro,True,49.0
U00768,2023-07-12,2023-10-10,pro,True,49.0
U00769,2024-05-06,2025-10-28,pro,True,49.0
U00770,2024-06-15,,free,False,0.0
U00771,2024-03-28,,free,False,0.0
U00772,2023-10-12,,free,False,0.0
U00773,2023-08-04,2023-10-03,enterprise,True,199.0
U00774,2024-04-30,2024-08-28,free,True,0.0
U00775,2024-05-18,,free,False,0.0
U00776,2023-05-18,2023-12-14,pro,True,49.0
U00777,2024-04-26,,free,False,0.0
U00778,2024-01-22,2024-08-19,pro,True,49.0
U00779,2024-03-22,2025-09-13,enterprise,True,199.0
U00780,2023-12-27,2025-06-19,free,True,0.0
U00781,2023-11-25,,free,False,0.0
U00782,2023-06-08,2024-04-03,pro,True,49.0
U00783,2023-07-04,2023-08-03,free,True,0.0
U00784,2023-12-04,,free,False,0.0
U00785,2024-04-06,2025-03-02,free,True,0.0
U00786,2024-07-17,2025-06-12,free,True,0.0
U00787,2023-10-23,,free,False,0.0
U00788,2024-04-06,2024-06-05,free,True,0.0
U00789,2023-02-07,,free,False,0.0
U00790,2024-04-16,2025-02-10,free,True,0.0
U00791,2023-04-01,,free,False,0.0
U00792,2023-11-19,,free,False,0.0
U00793,2023-09-28,2023-11-27,pro,True,49.0
U00794,2023-11-28,,free,False,0.0
U00795,2023-05-18,2024-04-12,enterprise,True,199.0
U00796,2024-03-03,2025-06-26,free,True,0.0
U00797,2024-07-25,2025-11-17,free,True,0.0
U00798,2023-01-09,2023-02-08,pro,True,49.0
U00799,2024-04-18,,free,False,0.0
U00800,2024-02-28,,free,False,0.0
U00801,2023-02-25,,free,False,0.0
U00802,2023-07-12,,free,False,0.0
U00803,2024-06-14,,free,False,0.0
U00804,2024-01-06,,free,False,0.0
U00805,2024-05-25,,free,False,0.0
U00806,2024-04-17,2025-03-13,pro,True,49.0
U00807,2023-03-18,2024-09-08,pro,True,49.0
U00808,2023-07-28,,free,False,0.0
U00809,2023-10-29,2024-08-24,pro,True,49.0
U00810,2023-05-15,,free,False,0.0
U00811,2023-10-22,,free,False,0.0
U00812,2024-04-18,2024-07-17,enterprise,True,199.0
U00813,2024-05-11,,free,False,0.0
U00814,2023-05-05,,free,False,0.0
U00815,2023-01-30,,free,False,0.0
U00816,2023-09-03,,free,False,0.0
U00817,2023-06-12,,free,False,0.0
U00818,2023-11-29,2024-01-28,pro,True,49.0
U00819,2023-01-25,2023-04-25,free,True,0.0
U00820,2024-02-22,,free,False,0.0
U00821,2023-04-06,,free,False,0.0
U00822,2023-08-27,2023-09-26,enterprise,True,199.0
U00823,2023-04-27,,free,False,0.0
U00824,2024-05-31,2025-07-25,free,True,0.0
U00825,2023-05-29,2023-08-27,pro,True,49.0
U00826,2023-06-07,,free,False,0.0
U00827,2024-06-28,2024-08-27,free,True,0.0
U00828,2023-11-19,2025-05-12,free,True,0.0
U00829,2024-06-05,,free,False,0.0
U00830,2023-10-07,,free,False,0.0
U00831,2024-03-01,,free,False,0.0
U00832,2024-05-09,,free,False,0.0
U00833,2024-05-25,2025-11-16,enterprise,True,199.0
U00834,2023-09-07,,free,False,0.0
U00835,2024-05-15,2024-10-12,free,True,0.0
U00836,2023-07-01,2024-07-25,pro,True,49.0
U00837,2024-01-28,,free,False,0.0
U00838,2023-07-15,,free,False,0.0
U00839,2024-06-04,,free,False,0.0
U00840,2023-05-20,,free,False,0.0
U00841,2023-04-14,2023-07-13,free,True,0.0
U00842,2023-10-10,,free,False,0.0
U00843,2024-03-13,2024-10-09,pro,True,49.0
U00844,2024-01-11,2024-05-10,free,True,0.0
U00845,2024-06-03,,free,False,0.0
U00846,2023-10-01,,free,False,0.0
U00847,2023-01-03,2024-04-27,pro,True,49.0
U00848,2023-12-15,2024-08-11,free,True,0.0
U00849,2023-11-04,2024-03-03,pro,True,49.0
U00850,2024-06-18,2024-11-15,pro,True,49.0
U00851,2023-06-23,2023-08-22,free,True,0.0
U00852,2024-05-25,2024-06-24,free,True,0.0
U00853,2024-05-11,2025-08-04,free,True,0.0
U00854,2023-12-20,,free,False,0.0
U00855,2023-12-07,,free,False,0.0
U00856,2024-02-25,2024-09-22,pro,True,49.0
U00857,2024-05-31,2025-11-22,pro,True,49.0
U00858,2023-11-26,,free,False,0.0
U00859,2023-09-09,2024-07-05,pro,True,49.0
U00860,2023-09-14,2024-08-09,pro,True,49.0
U00861,2024-01-28,,free,False,0.0
U00862,2023-09-18,2024-03-16,free,True,0.0
U00863,2024-02-25,,free,False,0.0
U00864,2023-02-24,2023-07-24,free,True,0.0
U00865,2024-01-11,2024-02-10,free,True,0.0
U00866,2024-05-19,2024-07-18,enterprise,True,199.0
U00867,2024-01-26,,free,False,0.0
U00868,2024-03-29,2024-05-28,enterprise,True,199.0
U00869,2023-06-15,2024-04-10,free,True,0.0
U00870,2024-06-10,2024-08-09,free,True,0.0
U00871,2023-03-28,2023-11-23,pro,True,49.0
U00872,2023-05-10,,free,False,0.0
U00873,2024-05-29,2025-05-24,pro,True,49.0
U00874,2023-12-06,,free,False,0.0
U00875,2023-04-13,2023-10-10,enterprise,True,199.0
U00876,2024-05-13,2024-08-11,free,True,0.0
U00877,2023-04-17,2024-05-11,free,True,0.0
U00878,2024-06-27,2024-09-25,pro,True,49.0
U00879,2024-04-25,2025-10-17,pro,True,49.0
U00880,2023-01-16,,free,False,0.0
U00881,2023-05-29,2024-11-19,enterprise,True,199.0
U00882,2024-03-27,2024-05-26,pro,True,49.0
U00883,2023-06-08,,free,False,0.0
U00884,2023-05-14,2023-08-12,free,True,0.0
U00885,2024-04-25,,free,False,0.0
U00886,2023-09-29,,free,False,0.0
U00887,2023-12-13,,free,False,0.0
U00888,2024-02-15,2024-09-12,pro,True,49.0
U00889,2023-04-01,2023-10-28,pro,True,49.0
U00890,2023-12-03,,free,False,0.0
U00891,2024-06-30,,free,False,0.0
U00892,2024-03-19,2024-11-14,enterprise,True,199.0
U00893,2023-11-21,,free,False,0.0
U00894,2024-05-14,,free,False,0.0
U00895,2023-03-25,2023-07-23,pro,True,49.0
U00896,2023-04-10,2023-06-09,pro,True,49.0
U00897,2023-09-03,2025-02-24,enterprise,True,199.0
U00898,2023-11-26,2025-05-19,enterprise,True,199.0
U00899,2023-09-22,2024-01-20,enterprise,True,199.0
U00900,2023-04-30,2023-05-30,free,True,0.0
U00901,2024-04-06,2024-12-02,free,True,0.0
U00902,2023-04-24,2024-08-16,free,True,0.0
U00903,2023-04-17,2023-12-13,free,True,0.0
U00904,2024-04-08,2024-06-07,free,True,0.0
U00905,2023-08-01,2024-07-26,free,True,0.0
U00906,2023-12-18,2024-04-16,free,True,0.0
U00907,2023-01-30,,free,False,0.0
U00908,2023-03-18,2024-09-08,free,True,0.0
U00909,2023-12-09,2024-08-05,free,True,0.0
U00910,2023-04-21,2023-08-19,pro,True,49.0
U00911,2023-12-11,2024-06-08,pro,True,49.0
U00912,2024-02-12,2024-09-09,enterprise,True,199.0
U00913,2024-01-19,,free,False,0.0
U00914,2024-03-17,,free,False,0.0
U00915,2023-05-30,,free,False,0.0
U00916,2023-10-26,2024-05-23,pro,True,49.0
U00917,2024-08-21,2024-10-20,pro,True,49.0
U00918,2024-04-07,2025-08-30,free,True,0.0
U00919,2023-08-07,2023-11-05,enterprise,True,199.0
U00920,2023-07-01,2023-08-30,free,True,0.0
U00921,2023-06-29,,free,False,0.0
U00922,2023-04-14,2023-05-14,pro,True,49.0
U00923,2024-03-06,2024-07-04,free,True,0.0
U00924,2023-09-04,,free,False,0.0
U00925,2024-06-21,2025-03-18,free,True,0.0
U00926,2023-06-10,2024-04-05,pro,True,49.0
U00927,2023-09-04,2025-02-25,free,True,0.0
U00928,2024-04-17,,free,False,0.0
U00929,2023-10-21,2024-09-15,enterprise,True,199.0
U00930,2024-04-15,,free,False,0.0
U00931,2023-09-19,,free,False,0.0
U00932,2023-03-08,2023-04-07,free,True,0.0
U00933,2024-04-27,2025-06-21,pro,True,49.0
U00934,2023-10-22,,free,False,0.0
U00935,2023-07-06,2024-10-28,pro,True,49.0
U00936,2023-03-21,2023-04-20,enterprise,True,199.0
U00937,2024-03-29,2024-12-24,enterprise,True,199.0
U00938,2023-12-20,,free,False,0.0
U00939,2023-12-02,2024-08-28,pro,True,49.0
U00940,2024-03-29,2024-07-27,enterprise,True,199.0
U00941,2023-09-23,2025-03-16,free,True,0.0
U00942,2024-04-12,,free,False,0.0
U00943,2023-12-13,2024-01-12,pro,True,49.0
U00944,2023-07-23,,free,False,0.0
U00945,2024-03-23,2024-06-21,free,True,0.0
U00946,2024-06-19,2025-05-15,pro,True,49.0
U00947,2023-05-31,2023-10-28,pro,True,49.0
U00948,2023-08-31,,free,False,0.0
U00949,2024-02-04,2024-07-03,free,True,0.0
U00950,2024-01-22,2024-12-17,enterprise,True,199.0
U00951,2023-11-07,2023-12-07,pro,True,49.0
U00952,2023-12-16,2024-05-14,enterprise,True,199.0
U00953,2023-02-26,2023-05-27,pro,True,49.0
U00954,2024-03-31,2024-09-27,pro,True,49.0
U00955,2023-10-29,2023-12-28,enterprise,True,199.0
U00956,2023-01-09,,free,False,0.0
U00957,2023-02-28,2024-02-23,free,True,0.0
U00958,2024-05-23,,free,False,0.0
U00959,2023-11-30,2025-04-23,free,True,0.0
U00960,2023-08-24,,free,False,0.0
U00961,2023-12-27,,free,False,0.0
U00962,2023-09-15,2023-11-14,pro,True,49.0
U00963,2023-08-22,2023-12-20,enterprise,True,199.0
U00964,2023-09-15,2024-06-11,free,True,0.0
U00965,2023-07-11,2023-10-09,free,True,0.0
U00966,2023-04-10,,free,False,0.0
U00967,2023-03-22,2023-08-19,pro,True,49.0
U00968,2023-11-26,2024-06-23,free,True,0.0
U00969,2024-05-22,2024-11-18,enterprise,True,199.0
U00970,2023-02-04,,free,False,0.0
U00971,2024-01-09,,free,False,0.0
U00972,2023-05-15,,free,False,0.0
U00973,2023-04-03,,free,False,0.0
U00974,2023-12-19,2024-02-17,pro,True,49.0
U00975,2023-12-23,2024-06-20,enterprise,True,199.0
U00976,2024-03-01,,free,False,0.0
U00977,2023-08-23,2024-08-17,pro,True,49.0
U00978,2023-07-25,,free,False,0.0
U00979,2023-05-16,,free,False,0.0
U00980,2024-03-05,2024-12-30,pro,True,49.0
U00981,2024-06-27,,free,False,0.0
U00982,2024-07-18,2024-08-17,free,True,0.0
U00983,2023-10-07,,free,False,0.0
U00984,2023-06-18,,free,False,0.0
U00985,2023-09-21,,free,False,0.0
U00986,2024-06-12,2025-04-08,pro,True,49.0
U00987,2023-11-04,2024-02-02,free,True,0.0
U00988,2023-12-13,,free,False,0.0
U00989,2023-04-28,,free,False,0.0
U00990,2024-05-29,2025-01-24,free,True,0.0
U00991,2023-04-27,2023-12-23,pro,True,49.0
U00992,2023-06-18,2023-09-16,enterprise,True,199.0
U00993,2023-08-28,2024-06-23,enterprise,True,199.0
U00994,2024-02-11,,free,False,0.0
U00995,2024-02-11,2025-02-05,enterprise,True,199.0
U00996,2023-05-05,2023-07-04,free,True,0.0
U00997,2024-02-09,2024-07-08,free,True,0.0
U00998,2023-02-23,2023-05-24,pro,True,49.0
U00999,2023-11-19,2024-06-16,free,True,0.0
U01000,2023-05-07,,free,False,0.0
U01001,2024-04-20,2025-09-12,enterprise,True,199.0
U01002,2024-02-13,2024-05-13,pro,True,49.0
U01003,2023-10-18,2024-09-12,free,True,0.0
U01004,2024-03-19,2024-06-17,pro,True,49.0
U01005,2024-02-07,2024-05-07,pro,True,49.0
U01006,2023-04-21,2023-06-20,enterprise,True,199.0
U01007,2023-08-28,,free,False,0.0
U01008,2024-05-08,2025-10-30,pro,True,49.0
U01009,2023-03-13,2023-08-10,pro,True,49.0
U01010,2023-12-27,2025-06-19,enterprise,True,199.0
U01011,2023-09-01,2025-01-23,pro,True,49.0
U01012,2023-04-11,2023-11-07,free,True,0.0
U01013,2024-06-16,2024-10-14,free,True,0.0
U01014,2023-12-22,2024-05-20,enterprise,True,199.0
U01015,2024-02-27,2025-07-21,free,True,0.0
U01016,2023-04-30,,free,False,0.0
U01017,2023-06-09,2023-12-06,pro,True,49.0
U01018,2023-02-18,2023-12-15,free,True,0.0
U01019,2023-03-09,2023-09-05,free,True,0.0
U01020,2023-11-08,,free,False,0.0
U01021,2024-05-27,2024-12-23,pro,True,49.0
U01022,2023-05-20,2024-01-15,enterprise,True,199.0
U01023,2023-05-03,2023-06-02,pro,True,49.0
U01024,2023-08-29,,free,False,0.0
U01025,2023-06-01,2024-08-24,enterprise,True,199.0
U01026,2024-02-11,2024-10-08,free,True,0.0
U01027,2024-04-09,,free,False,0.0
U01028,2024-03-04,2024-05-03,free,True,0.0
U01029,2024-03-14,2024-06-12,enterprise,True,199.0
U01030,2023-06-08,,free,False,0.0
U01031,2024-03-11,2024-07-09,enterprise,True,199.0
U01032,2023-04-30,2024-10-21,free,True,0.0
U01033,2024-05-16,,free,False,0.0
U01034,2024-04-17,2024-05-17,enterprise,True,199.0
U01035,2023-10-14,,free,False,0.0
U01036,2023-03-01,2023-08-28,pro,True,49.0
U01037,2024-01-15,,free,False,0.0
U01038,2023-08-31,2024-02-27,pro,True,49.0
U01039,2024-04-05,2025-08-28,pro,True,49.0
U01040,2024-04-18,2024-12-14,free,True,0.0
U01041,2023-08-30,,free,False,0.0
U01042,2024-01-13,2024-08-10,enterprise,True,199.0
U01043,2023-04-19,2023-12-15,pro,True,49.0
U01044,2024-01-12,,free,False,0.0
U01045,2024-01-09,2025-07-02,pro,True,49.0
U01046,2023-04-17,2023-05-17,pro,True,49.0
U01047,2024-02-12,,free,False,0.0
U01048,2023-11-20,2025-05-13,free,True,0.0
U01049,2023-08-19,2024-10-12,enterprise,True,199.0
U01050,2023-05-22,2023-06-21,enterprise,True,199.0
U01051,2024-04-30,2025-08-23,pro,True,49.0
U01052,2023-04-04,,free,False,0.0
U01053,2023-09-13,2024-05-10,enterprise,True,199.0
U01054,2023-01-25,2024-05-19,pro,True,49.0
U01055,2023-02-21,,free,False,0.0
U01056,2023-12-18,2024-03-17,pro,True,49.0
U01057,2023-09-15,2024-09-09,pro,True,49.0
U01058,2023-05-09,2024-10-30,free,True,0.0
U01059,2023-08-29,2023-09-28,enterprise,True,199.0
U01060,2023-03-13,2023-05-12,enterprise,True,199.0
U01061,2023-08-01,,free,False,0.0
U01062,2023-09-09,2023-12-08,enterprise,True,199.0
U01063,2023-09-28,2024-08-23,enterprise,True,199.0
U01064,2024-01-27,2025-01-21,free,True,0.0
U01065,2023-06-01,,free,False,0.0
U01066,2023-03-01,2024-08-22,free,True,0.0
U01067,2023-10-11,,free,False,0.0
U01068,2023-06-07,2024-06-01,pro,True,49.0
U01069,2023-05-14,,free,False,0.0
U01070,2023-11-07,2024-03-06,enterprise,True,199.0
U01071,2023-08-13,2024-02-09,enterprise,True,199.0
U01072,2023-05-11,2023-07-10,free,True,0.0
U01073,2023-01-27,,free,False,0.0
U01074,2023-05-15,,free,False,0.0
U01075,2023-01-16,,free,False,0.0
U01076,2024-01-02,,free,False,0.0
U01077,2023-09-30,2023-10-30,free,True,0.0
U01078,2023-11-28,,free,False,0.0
U01079,2023-01-17,,free,False,0.0
U01080,2023-07-06,2024-12-27,enterprise,True,199.0
U01081,2023-09-29,,free,False,0.0
U01082,2023-02-23,,free,False,0.0
U01083,2023-05-15,2023-07-14,pro,True,49.0
U01084,2024-03-07,,free,False,0.0
U01085,2024-06-22,,free,False,0.0
U01086,2023-04-27,2023-05-27,pro,True,49.0
U01087,2023-04-16,2024-05-10,free,True,0.0
U01088,2024-05-02,,free,False,0.0
U01089,2024-04-04,,free,False,0.0
U01090,2024-01-06,,free,False,0.0
U01091,2024-07-06,2025-08-30,free,True,0.0
U01092,2023-05-06,2023-08-04,pro,True,49.0
U01093,2024-04-07,,free,False,0.0
U01094,2024-05-30,,free,False,0.0
U01095,2023-08-19,2024-01-16,pro,True,49.0
U01096,2023-04-03,2023-07-02,enterprise,True,199.0
U01097,2024-07-08,2025-05-04,enterprise,True,199.0
U01098,2023-12-08,2024-03-07,free,True,0.0
U01099,2024-04-14,,free,False,0.0
U01100,2023-02-01,,free,False,0.0
U01101,2023-04-10,2024-08-02,pro,True,49.0
U01102,2024-05-09,2024-10-06,enterprise,True,199.0
